,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Education level,Nature,Reporting Type,Units
181640,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",30,Eastern Asia,2017,95.31019,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,PERCENT
181641,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",30,Eastern Asia,2018,95.20659,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,PERCENT
181642,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",30,Eastern Asia,2018,96.55285,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,PERCENT
181643,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",30,Eastern Asia,2018,96.40481,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,PERCENT
181644,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",30,Eastern Asia,2019,96.81338,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,PERCENT
181645,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",30,Eastern Asia,2019,96.59353,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,PERCENT
181646,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",30,Eastern Asia,2019,96.13925,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,PERCENT
181647,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",31,Azerbaijan,2016,100.0,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
181648,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",31,Azerbaijan,2016,100.0,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
181649,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",31,Azerbaijan,2016,100.0,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
181650,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",31,Azerbaijan,2017,100.0,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
181651,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",31,Azerbaijan,2017,100.0,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
181652,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",31,Azerbaijan,2017,100.0,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
181653,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",31,Azerbaijan,2018,100.0,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
181654,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",31,Azerbaijan,2018,100.0,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
181655,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",31,Azerbaijan,2018,100.0,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
181656,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",31,Azerbaijan,2019,100.0,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
181657,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",31,Azerbaijan,2019,100.0,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
181658,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",31,Azerbaijan,2019,100.0,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
181659,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",34,Southern Asia,2015,51.33546,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,PERCENT
181660,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",34,Southern Asia,2015,59.56289,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,PERCENT
181661,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",34,Southern Asia,2015,47.07251,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,PERCENT
181662,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",34,Southern Asia,2016,46.97083,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,PERCENT
181663,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",34,Southern Asia,2016,59.81501,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,PERCENT
181664,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",34,Southern Asia,2016,51.30985,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,PERCENT
181665,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",34,Southern Asia,2017,55.84281,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,PERCENT
181666,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",34,Southern Asia,2017,64.47368,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,PERCENT
181667,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",34,Southern Asia,2017,49.3397,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,PERCENT
181668,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",34,Southern Asia,2018,51.09608,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,PERCENT
181669,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",34,Southern Asia,2018,68.15333,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,PERCENT
181670,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",34,Southern Asia,2018,58.96249,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,PERCENT
181671,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",35,South-Eastern Asia,2017,72.90964,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,PERCENT
181672,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",35,South-Eastern Asia,2017,78.37244,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,PERCENT
181673,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",35,South-Eastern Asia,2017,75.1674,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,PERCENT
181674,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",35,South-Eastern Asia,2018,74.92733,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,PERCENT
181675,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",35,South-Eastern Asia,2018,77.99075,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,PERCENT
181676,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",35,South-Eastern Asia,2018,73.21138,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,PERCENT
181677,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",35,South-Eastern Asia,2019,73.18558,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,PERCENT
181678,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",35,South-Eastern Asia,2019,78.07102,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,PERCENT
181679,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",35,South-Eastern Asia,2019,75.06648,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,PERCENT
181680,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2000,100.0,2000,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
181681,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2000,100.0,2000,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
181682,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2000,100.0,2000,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
181683,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2001,100.0,2001,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
181684,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2001,100.0,2001,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
181685,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2001,100.0,2001,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
181686,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2002,100.0,2002,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
181687,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2002,100.0,2002,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
181688,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2002,100.0,2002,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
181689,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2003,100.0,2003,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
181690,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2003,100.0,2003,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
181691,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2003,100.0,2003,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
181692,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2004,100.0,2004,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
181693,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2004,100.0,2004,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
181694,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2004,100.0,2004,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
181695,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2005,100.0,2005,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
181696,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2005,100.0,2005,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
181697,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2005,100.0,2005,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
181698,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2006,100.0,2006,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
181699,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2006,100.0,2006,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
181700,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2006,100.0,2006,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
181701,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2007,100.0,2007,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
181702,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2007,100.0,2007,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
181703,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2007,100.0,2007,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
181704,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2008,100.0,2008,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
181705,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2008,100.0,2008,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
181706,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2008,100.0,2008,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
181707,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2009,100.0,2009,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
181708,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2009,100.0,2009,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
181709,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2009,100.0,2009,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
181710,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2010,100.0,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
181711,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2010,100.0,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
181712,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2010,100.0,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
181713,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2011,100.0,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
181714,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2011,100.0,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
181715,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2011,100.0,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
181716,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2012,100.0,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
181717,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2012,100.0,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
181718,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2012,100.0,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
181719,4,4.a,4.a.1,SE_ACC_HNDWSH,"Proportion of schools with basic handwashing facilities, by education level (%)",36,Australia,2013,100.0,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
